Chaperone_Name,Chaperone_ID,Target_ID,Target_Protein_Name,Domain_ID,Interaction_Label,Source
DNJC5_HUMAN,Q9H3Z4,Q9GZU7,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1,PF03031,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P21579,Synaptotagmin-1,PF00168,1,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZYR1,F-BAR domain only protein 2,PF22699,1,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZYR1,F-BAR domain only protein 2,PF10291,1,IntAct
DNJC5_HUMAN,Q9H3Z4,B5DFG5,Septin,PF00735,1,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZUL1,Coiled-coil domain containing 124,PF06244,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q498N4,Phosphatidylinositol-binding clathrin assembly protein,PF07651,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9JJ19,Na,PF09007,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9JJ19,Na,PF00595,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O15126,Secretory carrier-associated membrane protein 1,PF04144,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9BY67,Cell adhesion molecule 1,PF08205,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9BY67,Cell adhesion molecule 1,PF13927,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9BY67,Cell adhesion molecule 1,PF07686,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q86Y82,Syntaxin-12,PF05739,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q86Y82,Syntaxin-12,PF14523,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5XI73,Rho GDP-dissociation inhibitor 1,PF02115,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Z1X1,Extended synaptotagmin-1,PF00168,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Z1X1,Extended synaptotagmin-1,PF17047,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9NUP9,Protein lin-7 homolog C,PF02828,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9NUP9,Protein lin-7 homolog C,PF00595,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q6GMN2,BAR/IMD domain-containing adapter protein 2,PF08397,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q6GMN2,BAR/IMD domain-containing adapter protein 2,PF07653,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q14444,Caprin-1,PF12287,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q14444,Caprin-1,PF18293,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P69905,Hemoglobin subunit alpha,PF00042,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P30531,Sodium- and chloride-dependent GABA transporter 1,PF00209,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q13309,S-phase kinase-associated protein 2,PF12937,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P09936,Ubiquitin carboxyl-terminal hydrolase isozyme L1,PF01088,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9QY17,Protein kinase C and casein kinase substrate in neurons 2 protein,PF00611,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9QY17,Protein kinase C and casein kinase substrate in neurons 2 protein,PF14604,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Y4K3,TNF receptor-associated factor 6,PF21355,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Y4K3,TNF receptor-associated factor 6,PF18048,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Y4K3,TNF receptor-associated factor 6,PF13923,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Y4K3,TNF receptor-associated factor 6,PF02176,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P13569,Cystic fibrosis transmembrane conductance regulator,PF00664,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P13569,Cystic fibrosis transmembrane conductance regulator,PF00005,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P13569,Cystic fibrosis transmembrane conductance regulator,PF14396,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O14936,Peripheral plasma membrane protein CASK,PF00625,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O14936,Peripheral plasma membrane protein CASK,PF02828,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O14936,Peripheral plasma membrane protein CASK,PF00595,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O14936,Peripheral plasma membrane protein CASK,PF00069,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O14936,Peripheral plasma membrane protein CASK,PF07653,1,IntAct
DNJC5_HUMAN,Q9H3Z4,A0A0G2JSM7,Adducin 1,PF00596,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9HDB5,Neurexin-3-beta,PF02210,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9HDB5,Neurexin-3-beta,PF01034,1,IntAct
DNJC5_HUMAN,Q9H3Z4,G3V9Z6,Septin,PF00735,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q13277,Syntaxin-3,PF05739,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q13277,Syntaxin-3,PF00804,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UJ41,Rab5 GDP/GTP exchange factor,PF18151,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UJ41,Rab5 GDP/GTP exchange factor,PF02204,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UJ41,Rab5 GDP/GTP exchange factor,PF01754,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9ULU8,Calcium-dependent secretion activator 1,PF25341,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9ULU8,Calcium-dependent secretion activator 1,PF06292,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9ULU8,Calcium-dependent secretion activator 1,PF00169,1,IntAct
DNJC5_HUMAN,Q9H3Z4,D4ADF5,Programmed cell death protein 5,PF01984,1,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZZZ9,Catenin delta 1,PF00514,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P10636,Microtubule-associated protein tau,PF00418,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q6P756,Adaptin ear-binding coat-associated protein 2,PF07933,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O00232,26S proteasome non-ATPase regulatory subunit 12,PF01399,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O00232,26S proteasome non-ATPase regulatory subunit 12,PF22241,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O00232,26S proteasome non-ATPase regulatory subunit 12,PF18098,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P08247,Synaptophysin,PF01284,1,IntAct
DNJC5_HUMAN,Q9H3Z4,B0K030,DnaJ,PF00226,1,IntAct
DNJC5_HUMAN,Q9H3Z4,B0K030,DnaJ,PF01556,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5U211,Sorting nexin-3,PF00787,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P63010,AP-2 complex subunit beta,PF01602,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P63010,AP-2 complex subunit beta,PF02883,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P63010,AP-2 complex subunit beta,PF09066,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q7Z417,FMR1-interacting protein NUFIP2,PF15293,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P61765,Syntaxin-binding protein 1,PF00995,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q92572,AP-3 complex subunit sigma-1,PF01217,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9BTX7,Alpha-tocopherol transfer protein-like,PF00650,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9BTX7,Alpha-tocopherol transfer protein-like,PF03765,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q64542,Plasma membrane calcium-transporting ATPase 4,PF12424,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q64542,Plasma membrane calcium-transporting ATPase 4,PF13246,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q64542,Plasma membrane calcium-transporting ATPase 4,PF00689,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q64542,Plasma membrane calcium-transporting ATPase 4,PF00690,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q64542,Plasma membrane calcium-transporting ATPase 4,PF00122,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q64542,Plasma membrane calcium-transporting ATPase 4,PF00702,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O14526,F-BAR domain only protein 1,PF22699,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O14526,F-BAR domain only protein 1,PF10291,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P06729,T-cell surface antigen CD2,PF05790,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P06729,T-cell surface antigen CD2,PF07686,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5JSZ5,Protein PRRC2B,PF07001,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O14910,Protein lin-7 homolog A,PF02828,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O14910,Protein lin-7 homolog A,PF00595,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O60641,Clathrin coat assembly protein AP180,PF07651,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8IUH4,Palmitoyltransferase ZDHHC13,PF12796,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8IUH4,Palmitoyltransferase ZDHHC13,PF01529,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P52594,Arf-GAP domain and FG repeat-containing protein 1,PF01412,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P49757,Protein numb homolog,PF06311,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P49757,Protein numb homolog,PF00640,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O75379,Vesicle-associated membrane protein 4,PF00957,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P63018,Heat shock cognate 71 kDa protein,PF00012,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q62785,28 kDa heat- and acid-stable phosphoprotein,PF10252,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q99963,Endophilin-A3,PF03114,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q99963,Endophilin-A3,PF00018,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8IUD2,ELKS/Rab6-interacting/CAST family member 1,PF10174,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8IUD2,ELKS/Rab6-interacting/CAST family member 1,PF09457,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UBP0,Spastin,PF00004,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UBP0,Spastin,PF17862,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UBP0,Spastin,PF09336,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O76090,Bestrophin-1,PF01062,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P49354,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,PF01239,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9H598,Vesicular inhibitory amino acid transporter,PF01490,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O95782,AP-2 complex subunit alpha-1,PF01602,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O95782,AP-2 complex subunit alpha-1,PF02296,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O95782,AP-2 complex subunit alpha-1,PF02883,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O70257,Syntaxin-7,PF05739,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O70257,Syntaxin-7,PF14523,1,IntAct
DNJC5_HUMAN,Q9H3Z4,A0A0G2JSH6,"Transient receptor potential cation channel, subfamily V, member 2",PF12796,1,IntAct
DNJC5_HUMAN,Q9H3Z4,A0A0G2JSH6,"Transient receptor potential cation channel, subfamily V, member 2",PF00520,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P63045,Vesicle-associated membrane protein 2,PF00957,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5U302,Catenin alpha-1,PF01044,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5U2P5,RCG58016,PF00168,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5U2P5,RCG58016,PF18696,1,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZJ32,Extended synaptotagmin-2,PF00168,1,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZJ32,Extended synaptotagmin-2,PF17047,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q568Z6,IST1 homolog,PF03398,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O35964,Endophilin-A2,PF03114,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O35964,Endophilin-A2,PF00018,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P98172,Ephrin-B1,PF00812,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O88808,Tubby protein homolog,PF01167,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O88808,Tubby protein homolog,PF16322,1,IntAct
DNJC5_HUMAN,Q9H3Z4,A8MVS5,Protein HIDE1,PF17737,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q6NUQ4,Transmembrane protein 214,PF10151,1,IntAct
DNJC5_HUMAN,Q9H3Z4,F1LM93,Tyrosine-protein kinase Yes,PF07714,1,IntAct
DNJC5_HUMAN,Q9H3Z4,F1LM93,Tyrosine-protein kinase Yes,PF00017,1,IntAct
DNJC5_HUMAN,Q9H3Z4,F1LM93,Tyrosine-protein kinase Yes,PF00018,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q969R5,Lethal,PF02820,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q969R5,Lethal,PF21319,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P38606,V-type proton ATPase catalytic subunit A,PF00006,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P38606,V-type proton ATPase catalytic subunit A,PF02874,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P38606,V-type proton ATPase catalytic subunit A,PF16886,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P38606,V-type proton ATPase catalytic subunit A,PF22919,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q15836,Vesicle-associated membrane protein 3,PF00957,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O15400,Syntaxin-7,PF05739,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O15400,Syntaxin-7,PF14523,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8NDX2,Vesicular glutamate transporter 3,PF07690,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9HDD0,Phospholipase A and acyltransferase 1,PF04970,1,IntAct
DNJC5_HUMAN,Q9H3Z4,F1M8B7,Charged multivesicular body protein 2B,PF03357,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q16572,Vesicular acetylcholine transporter,PF07690,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8IUH5,Palmitoyltransferase ZDHHC17,PF12796,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8IUH5,Palmitoyltransferase ZDHHC17,PF01529,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9HB71,Calcyclin-binding protein,PF04969,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9HB71,Calcyclin-binding protein,PF05002,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9HB71,Calcyclin-binding protein,PF09032,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q92692,Nectin-2,PF08205,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q92692,Nectin-2,PF07686,1,IntAct
DNJC5_HUMAN,Q9H3Z4,D3ZUV3,Eukaryotic translation initiation factor 2A,PF08662,1,IntAct
DNJC5_HUMAN,Q9H3Z4,A0A0G2K0B0,Carnitine deficiency-associated gene expressed in ventricle 3,PF15359,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9P2U7,Vesicular glutamate transporter 1,PF07690,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O00222,Metabotropic glutamate receptor 8,PF00003,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O00222,Metabotropic glutamate receptor 8,PF01094,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O00222,Metabotropic glutamate receptor 8,PF07562,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O75335,Liprin-alpha-4,PF00536,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O75335,Liprin-alpha-4,PF07647,1,IntAct
DNJC5_HUMAN,Q9H3Z4,G3V6S0,Spectrin beta chain,PF00307,1,IntAct
DNJC5_HUMAN,Q9H3Z4,G3V6S0,Spectrin beta chain,PF15410,1,IntAct
DNJC5_HUMAN,Q9H3Z4,G3V6S0,Spectrin beta chain,PF00435,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Y6M5,Proton-coupled zinc antiporter SLC30A1,PF01545,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8TAC9,Secretory carrier-associated membrane protein 5,PF04144,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UPT9,Ubiquitin carboxyl-terminal hydrolase 22,PF00443,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9UPT9,Ubiquitin carboxyl-terminal hydrolase 22,PF02148,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8NEW0,Zinc transporter 7,PF01545,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q1AAU6,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1",PF12796,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q1AAU6,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1",PF01412,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q1AAU6,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1",PF16746,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q1AAU6,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1",PF00169,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q1AAU6,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1",PF14604,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9H1K0,Rabenosyn-5,PF01363,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9H1K0,Rabenosyn-5,PF16601,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9H1K0,Rabenosyn-5,PF11464,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P58200,Vesicle transport through interaction with t-SNAREs homolog 1B,PF05008,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P58200,Vesicle transport through interaction with t-SNAREs homolog 1B,PF12352,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P0DN86,Choriogonadotropin subunit beta 3,PF00007,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O00445,Synaptotagmin-5,PF00168,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O43752,Syntaxin-6,PF05739,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O43752,Syntaxin-6,PF09177,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q13136,Liprin-alpha-1,PF00536,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q13136,Liprin-alpha-1,PF07647,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q7Z7F0,KH homology domain-containing protein 4,PF22675,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q7Z7F0,KH homology domain-containing protein 4,PF23469,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q8NC96,Adaptin ear-binding coat-associated protein 1,PF07933,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P60842,Eukaryotic initiation factor 4A-I,PF00270,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P60842,Eukaryotic initiation factor 4A-I,PF00271,1,IntAct
DNJC5_HUMAN,Q9H3Z4,M0RCH6,Charged multivesicular body protein 4B,PF03357,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P53680,AP-2 complex subunit sigma,PF01217,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P25445,Tumor necrosis factor receptor superfamily member 6,PF00531,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P25445,Tumor necrosis factor receptor superfamily member 6,PF00020,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q00597,Fanconi anemia group C protein,PF02106,1,IntAct
DNJC5_HUMAN,Q9H3Z4,O94989,Rho guanine nucleotide exchange factor 15,PF00621,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q5M823,NudC domain-containing protein 2,PF04969,1,IntAct
DNJC5_HUMAN,Q9H3Z4,P63027,Vesicle-associated membrane protein 2,PF00957,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Y6M4,Casein kinase I isoform gamma-3,PF12605,1,IntAct
DNJC5_HUMAN,Q9H3Z4,Q9Y6M4,Casein kinase I isoform gamma-3,PF00069,1,IntAct
DNJC5_HUMAN,Q9H3Z4,F1LPA4,Serine/threonine-protein kinase N2,PF02185,1,IntAct
DNJC5_HUMAN,Q9H3Z4,F1LPA4,Serine/threonine-protein kinase N2,PF00069,1,IntAct
DNJC5_HUMAN,Q9H3Z4,F1LPA4,Serine/threonine-protein kinase N2,PF00433,1,IntAct
DNJC7_HUMAN,Q99615,Q07864,DNA polymerase epsilon catalytic subunit A,PF03104,1,IntAct
DNJC7_HUMAN,Q99615,Q07864,DNA polymerase epsilon catalytic subunit A,PF08490,1,IntAct
DNJC7_HUMAN,Q99615,Q07864,DNA polymerase epsilon catalytic subunit A,PF22634,1,IntAct
DNJC7_HUMAN,Q99615,Q07864,DNA polymerase epsilon catalytic subunit A,PF22912,1,IntAct
DNJC7_HUMAN,Q99615,Q07864,DNA polymerase epsilon catalytic subunit A,PF23250,1,IntAct
DNJC7_HUMAN,Q99615,Q16659,Mitogen-activated protein kinase 6,PF00069,1,IntAct
DNJC7_HUMAN,Q99615,O15067,Phosphoribosylformylglycinamidine synthase,PF02769,1,IntAct
DNJC7_HUMAN,Q99615,O15067,Phosphoribosylformylglycinamidine synthase,PF18072,1,IntAct
DNJC7_HUMAN,Q99615,O15067,Phosphoribosylformylglycinamidine synthase,PF18076,1,IntAct
DNJC7_HUMAN,Q99615,O15067,Phosphoribosylformylglycinamidine synthase,PF22689,1,IntAct
DNJC7_HUMAN,Q99615,O15067,Phosphoribosylformylglycinamidine synthase,PF13507,1,IntAct
DNJC7_HUMAN,Q99615,P0DMV8,Heat shock 70 kDa protein 1A,PF00012,1,IntAct
DNJC7_HUMAN,Q99615,Q9P2L0,WD repeat-containing protein 35,PF23390,1,IntAct
DNJC7_HUMAN,Q99615,Q9P2L0,WD repeat-containing protein 35,PF24797,1,IntAct
DNJC7_HUMAN,Q99615,Q9P2L0,WD repeat-containing protein 35,PF23387,1,IntAct
DNJC7_HUMAN,Q99615,Q9P2L0,WD repeat-containing protein 35,PF25170,1,IntAct
DNJC7_HUMAN,Q99615,Q9P2L0,WD repeat-containing protein 35,PF23145,1,IntAct
DNJC7_HUMAN,Q99615,Q9UDY4,DnaJ homolog subfamily B member 4,PF00226,1,IntAct
DNJC7_HUMAN,Q99615,Q9UDY4,DnaJ homolog subfamily B member 4,PF01556,1,IntAct
DNJC7_HUMAN,Q99615,C5E526,RNA-directed RNA polymerase catalytic subunit,PF00602,1,IntAct
DNJC7_HUMAN,Q99615,P34931,Heat shock 70 kDa protein 1-like,PF00012,1,IntAct
DNJC7_HUMAN,Q99615,Q14667,Bridge-like lipid transfer protein family member 2,PF10344,1,IntAct
DNJC7_HUMAN,Q99615,Q7Z7G8,Intermembrane lipid transfer protein VPS13B,PF25033,1,IntAct
DNJC7_HUMAN,Q99615,Q7Z7G8,Intermembrane lipid transfer protein VPS13B,PF12624,1,IntAct
DNJC7_HUMAN,Q99615,Q7Z7G8,Intermembrane lipid transfer protein VPS13B,PF25036,1,IntAct
DNJC7_HUMAN,Q99615,Q96PU8,KH domain-containing RNA-binding protein QKI,PF22675,1,IntAct
DNJC7_HUMAN,Q99615,Q96PU8,KH domain-containing RNA-binding protein QKI,PF16551,1,IntAct
DNJC7_HUMAN,Q99615,Q96PU8,KH domain-containing RNA-binding protein QKI,PF16544,1,IntAct
DNJC7_HUMAN,Q99615,P09496,Clathrin light chain A,PF01086,1,IntAct
DNJC7_HUMAN,Q99615,Q9HBG6,Intraflagellar transport protein 122 homolog,PF23381,1,IntAct
DNJC7_HUMAN,Q99615,Q9HBG6,Intraflagellar transport protein 122 homolog,PF23377,1,IntAct
DNJC7_HUMAN,Q99615,Q9HBG6,Intraflagellar transport protein 122 homolog,PF25295,1,IntAct
DNJC7_HUMAN,Q99615,Q9HBG6,Intraflagellar transport protein 122 homolog,PF25144,1,IntAct
DNJC7_HUMAN,Q99615,Q9HBG6,Intraflagellar transport protein 122 homolog,PF25143,1,IntAct
DNJC7_HUMAN,Q99615,O60294,tRNA wybutosine-synthesizing protein 4,PF24681,1,IntAct
DNJC7_HUMAN,Q99615,O60294,tRNA wybutosine-synthesizing protein 4,PF04072,1,IntAct
DNJC7_HUMAN,Q99615,Q96FW1,Ubiquitin thioesterase OTUB1,PF10275,1,IntAct
DNJC7_HUMAN,Q99615,Q9Y2Z2,"5-taurinomethyluridine-[tRNA] synthase subunit MTO1, mitochondrial",PF01134,1,IntAct
DNJC7_HUMAN,Q99615,Q9Y2Z2,"5-taurinomethyluridine-[tRNA] synthase subunit MTO1, mitochondrial",PF21680,1,IntAct
DNJC7_HUMAN,Q99615,Q9Y2Z2,"5-taurinomethyluridine-[tRNA] synthase subunit MTO1, mitochondrial",PF13932,1,IntAct
DNJC7_HUMAN,Q99615,Q14201,Protein BTG3,PF07742,1,IntAct
DNJC7_HUMAN,Q99615,Q77M19,Non-structural protein V,PF13825,1,IntAct
DNJC7_HUMAN,Q99615,Q77M19,Non-structural protein V,PF13008,1,IntAct
DNJC7_HUMAN,Q99615,Q96MH7,Uncharacterized protein C5orf34,PF15025,1,IntAct
DNJC7_HUMAN,Q99615,Q96MH7,Uncharacterized protein C5orf34,PF22833,1,IntAct
DNJC7_HUMAN,Q99615,Q96MH7,Uncharacterized protein C5orf34,PF15016,1,IntAct
DNJC7_HUMAN,Q99615,Q96MH7,Uncharacterized protein C5orf34,PF22834,1,IntAct
DNJC7_HUMAN,Q99615,P0DTC7,ORF7a protein,PF08779,1,IntAct
DNJC7_HUMAN,Q99615,P03431,RNA-directed RNA polymerase catalytic subunit,PF00602,1,IntAct
DNJC7_HUMAN,Q99615,Q9Y6X3,MAU2 chromatid cohesion factor homolog,PF10345,1,IntAct
DNJC7_HUMAN,Q99615,Q5S007,Leucine-rich repeat serine/threonine-protein kinase 2,PF23745,1,IntAct
DNJC7_HUMAN,Q99615,Q5S007,Leucine-rich repeat serine/threonine-protein kinase 2,PF23744,1,IntAct
DNJC7_HUMAN,Q99615,Q5S007,Leucine-rich repeat serine/threonine-protein kinase 2,PF23748,1,IntAct
DNJC7_HUMAN,Q99615,Q5S007,Leucine-rich repeat serine/threonine-protein kinase 2,PF16095,1,IntAct
DNJC7_HUMAN,Q99615,Q5S007,Leucine-rich repeat serine/threonine-protein kinase 2,PF25497,1,IntAct
DNJC7_HUMAN,Q99615,Q5S007,Leucine-rich repeat serine/threonine-protein kinase 2,PF13855,1,IntAct
DNJC7_HUMAN,Q99615,Q5S007,Leucine-rich repeat serine/threonine-protein kinase 2,PF00069,1,IntAct
